DateTime,Kitchen Cabinet,2nd Floor Bedroom,Main Bedroom,Living Room,Outside
45352.54375,,,,11.5,
45352.58542,,,,11.5,
45352.62708,,,,11.7,
45352.66875,,,,11.7,
45352.71042,,,,11.8,
45352.75208,,,,11.9,
45352.79375,,,,12,
45352.83542,,,,12,
45352.87708,,,,12,
45352.91875,,,,12,
45352.96042,,,,11.9,
45353.00208,,,,11.8,
45353.04375,,,,11.9,
45353.08542,,,,12.2,
45353.12708,,,,12.9,
45353.16875,,,,14.2,
45353.21042,,,,15.6,
45353.25208,,,,16.4,
45353.29375,,,,17,
45353.33542,,,,19.8,
45353.37708,,,,19.3,
45353.41875,,,,20.9,
45353.46042,,,,16.7,
45353.50208,,,,14.9,
45353.54375,,,,14.2,
45353.58542,,,,13.5,
45353.62708,,,,12.8,
45353.66875,,,,12.4,
45353.71042,,,,12.2,
45353.75208,,,,12.4,
45353.79375,,,,12.4,
45353.83542,,,,12.3,
45353.87708,,,,12.4,
45353.91875,,,,12.4,
45353.96042,,,,12.5,
45354.00208,,,,12.6,
45354.04375,,,,13,
45354.08542,,,,13.9,
45354.12708,,,,15,
45354.16875,,,,15.8,
45354.21042,,,,16.8,
45354.25208,,,,16.4,
45354.29375,,,,15.4,
45354.33542,,,,14.5,
45354.37708,,,,20.2,
45354.41875,,,,17.7,
45354.46042,,,,15.2,
45354.50208,,,,13.8,
45354.54375,,,,13,
45354.58542,,,,12.5,
45354.62708,,,,12.1,
45354.66875,,,,11.7,
45354.71042,,,,11.5,
45354.75208,,,,11.4,
45354.79375,,,,11.2,
45354.83542,,,,11.1,
45354.87708,,,,11,
45354.91875,,,,11,
45354.96042,,,,10.8,
45355.00208,,,,10.9,
45355.04375,,,,11.1,
45355.08542,,,,11.3,
45355.12708,,,,11.6,
45355.16875,,,,11.8,
45355.21042,,,,12,
45355.25208,,,,12.1,
45355.29375,,,,12.7,
45355.33542,,,,12.6,
45355.37708,,,,12.2,
45355.41875,,,,12,
45355.46042,,,,11.6,
45355.50208,,,,11.3,
45355.54375,,,,11.3,
45355.58542,,,,11.2,
45355.62708,,,,11.2,
45355.66875,,,,11,
45355.71042,,,,10.8,
45355.75208,,,,11,
45355.79375,,,,11,
45355.83542,,,,10.8,
45355.87708,,,,10.8,
45355.91875,,,,10.8,
45355.96042,,,,10.7,
45356.00208,,,,10.6,
45356.04375,,,,11.2,
45356.08542,,,,12,
45356.12708,,,,12.6,
45356.16875,,,,13.6,
45356.21042,,,,15,
45356.25208,,,,15.6,
45356.29375,,,,15.6,
45356.33542,,,,14.7,
45356.37708,,,,14.4,
45356.41875,,,,14,
45356.46042,,,,13.5,
45356.50208,,,,13.1,
45356.54375,,,,12.9,
45356.58542,,,,12.6,
45356.62708,,,,12.5,
45356.66875,,,,12.3,
45356.71042,,,,11.9,
45356.75208,,,,11.8,
45356.79375,,,,11.7,
45356.83542,,,,11.5,
45356.87708,,,,11.4,
45356.91875,,,,11.3,
45356.96042,,,,11.2,
45357.00208,,,,11.5,
45357.04375,,,,11.8,
45357.08542,,,,12.1,
45357.12708,,,,12.5,
45357.16875,,,,12.7,
45357.21042,,,,12.9,
45357.25208,,,,13.4,
45357.29375,,,,13.3,
45357.33542,,,,13.2,
45357.37708,,,,12.7,
45357.41875,,,,12.4,
45357.46042,,,,12,
45357.50208,,,,11.8,
45357.54375,,,,11.6,
45357.58542,,,,11.3,
45357.62708,,,,11.2,
45357.66875,,,,11,
45357.71042,,,,10.7,
45357.75208,,,,10.4,
45357.79375,,,,10.3,
45357.83542,,,,10,
45357.87708,,,,9.6,
45357.91875,,,,9.5,
45357.96042,,,,9.1,
45358.00208,,,,9.2,
45358.04375,,,,9.7,
45358.08542,,,,10.3,
45358.12708,,,,10.6,
45358.16875,,,,11.2,
45358.21042,,,,12.4,
45358.25208,,,,14.9,
45358.29375,,,,24.4,
45358.33542,,,,21.7,
45358.37708,,,,20.2,
45358.41875,,,,20.2,
45358.46042,,,,15.3,
45358.50208,,,,12.7,
45358.54375,,,,11.4,
45358.58542,,,,10.5,
45358.62708,,,,9.9,
45358.66875,,,,9.2,
45358.71042,,,,8.7,
45358.75208,,,,8.5,
45358.79375,,,,8.2,
45358.83542,,,,8.3,
45358.87708,,,,7.9,
45358.91875,,,,8,
45358.96042,,,,8.3,
45359.00208,,,,8.4,
45359.04375,,,,9,
45359.08542,,,,9.5,
45359.12708,,,,10,
45359.16875,,,,10.8,
45359.21042,,,,11.7,
45359.25208,,,,11.8,
45359.29375,,,,12.6,
45359.33542,,,,12.2,
45359.37708,,,,11.6,
45359.41875,,,,11.2,
45359.46042,,,,10.9,
45359.50208,,,,10.8,
45359.54375,,,,10.7,
45359.58542,,,,10.6,
45359.62708,,,,10.6,
45359.66875,,,,10.5,
45359.71042,,,,10.6,
45359.75208,,,,10.8,
45359.79375,,,,11,
45359.83542,,,,11,
45359.87708,,,,11.3,
45359.91875,,,,11.5,
45359.96042,,,,11.7,
45360.00208,,,,11.8,
45360.04375,,,,12.4,
45360.08542,,,,13,
45360.12708,,,,13.2,
45360.16875,,,,13.9,
45360.21042,,,,15,
45360.25208,,,,16.5,
45360.29375,,,,15.3,
45360.33542,,,,14.4,
45360.37708,,,,13.2,
45360.41875,,,,12.7,
45360.46042,,,,11.7,
45360.50208,,,,11.2,
45360.54375,,,,11,
45360.58542,,,,10.6,
45360.62708,,,,10.3,
45360.66875,,,,10,
45360.71042,,,,9.5,
45360.75208,,,,9.1,
45360.79375,,,,8.6,
45360.83542,,,,8.4,
45360.87708,,,,8,
45360.91875,,,,7.8,
45360.96042,,,,7.5,
45361.00208,,,,7.4,
45361.04375,,,,7.5,
45361.08542,,,,7.7,
45361.12708,,,,8.2,
45361.16875,,,,8.8,
45361.21042,,,,9.6,
45361.25208,,,,11,
45361.29375,,,,14.4,
45361.33542,,,,12,
45361.37708,,,,14.2,
45361.41875,,,,11.8,
45361.46042,,,,12.2,
45361.50208,,,,10.6,
45361.54375,,,,9.8,
45361.58542,,,,9.4,
45361.62708,,,,9.2,
45361.66875,,,,8.9,
45361.71042,,,,8.7,
45361.75208,,,,8.5,
45361.79375,,,,8.4,
45361.83542,,,,8.4,
45361.87708,,,,8.2,
45361.91875,,,,8.2,
45361.96042,,,,8.3,
45362.00208,,,,8.4,
45362.04375,,,,8.9,
45362.08542,,,,9.4,
45362.12708,,,,9.9,
45362.16875,,,,10.4,
45362.21042,,,,11.4,
45362.25208,,,,16.2,
45362.29375,,,,23.2,
45362.33542,,,,23.5,
45362.37708,,,,21.3,
45362.41875,,,,20.3,
45362.46042,,,,16.8,
45362.50208,,,,15.1,
45362.54375,,,,14.6,
45362.58542,,,,14.1,
45362.62708,,,,13.7,
45362.66875,,,,12.6,
45362.71042,,,,11.5,
45362.75208,,,,10.9,
45362.79375,,,,10.2,
45362.83542,,,,9.5,
45362.87708,,,,9.3,
45362.91875,,,,9.6,
45362.96042,,,,9.5,
45363.00208,,,,9.3,
45363.04375,,,,9.9,
45363.08542,,,,10.8,
45363.12708,,,,11.4,
45363.16875,,,,12.1,
45363.21042,,,,13.2,
45363.25208,,,,17.4,
45363.29375,,,,22.5,
45363.33542,,,,22.5,
45363.37708,,,,20.3,
45363.41875,,,,18.5,
45363.46042,,,,15.2,
45363.50208,,,,13.4,
45363.54375,,,,12.3,
45363.58542,,,,11.8,
45363.62708,,,,11.4,
45363.66875,,,,11.1,
45363.71042,,,,11.2,
45363.75208,,,,11.2,
45363.79375,,,,11.2,
45363.83542,,,,10.9,
45363.87708,,,,10.6,
45363.91875,,,,10.4,
45363.96042,,,,10.3,
45364.00208,,,,10.2,
45364.04375,,,,10.8,
45364.08542,,,,11.9,
45364.12708,,,,12.9,
45364.16875,,,,13.4,
45364.21042,,,,14.3,
45364.25208,,,,18.1,
45364.29375,,,,23.5,
45364.33542,,,,23.6,
45364.37708,,,,21.7,
45364.41875,,,,20.4,
45364.46042,,,,17.3,
45364.50208,,,,14.8,
45364.54375,,,,13.5,
45364.58542,,,,12.8,
45364.62708,,,,12.4,
45364.66875,,,,12.2,
45364.71042,,,,12,
45364.75208,,,,12.1,
45364.79375,,,,12,
45364.83542,,,,12,
45364.87708,,,,12,
45364.91875,,,,12,
45364.96042,,,,11.9,
45365.00208,,,,12,
45365.04375,,,,12.3,
45365.08542,,,,12.4,
45365.12708,,,,13.3,
45365.16875,,,,14.7,
45365.21042,,,,14.7,
45365.25208,,,,15.2,
45365.29375,,,,15.2,
45365.33542,,,,15.6,
45365.37708,,,,16,
45365.41875,,,,17.1,
45365.46042,,,,16.7,
45365.50208,,,,17.5,
45365.54375,,,,18.2,
45365.58542,,,,16.4,
45365.62708,,,,16.3,
45365.66875,,,,15.4,
45365.71042,,,,14.7,
45365.75208,,,,14.2,
45365.79375,,,,13.7,
45365.83542,,,,13.5,
45365.87708,,,,13.2,
45365.91875,,,,12.8,
45365.96042,,,,12.7,
45366.00208,,,,12.6,
45366.04375,,,,12.9,
45366.08542,,,,12.9,
45366.12708,,,,13.4,
45366.16875,,,,14,
45366.21042,,,,15.7,
45366.25208,,,,17.6,
45366.29375,,,,20.4,
45366.33542,,,,20.7,
45366.37708,,,,21,
45366.41875,,,,19.9,
45366.46042,,,,16.4,
45366.50208,,,,14.7,
45366.54375,,,,13.8,
45366.58542,,,,13.5,
45366.62708,,,,13.4,
45366.66875,,,,13.3,
45366.71042,,,,13.4,
45366.75208,,,,12.9,
45366.79375,,,,12.9,
45366.83542,,,,12.9,
45366.87708,,,,12.9,
45366.91875,,,,12.9,
45366.96042,,,,12.9,
45367.00208,,,,12.9,
45367.04375,,,,13.2,
45367.08542,,,,13.7,
45367.12708,,,,14.4,
45367.16875,,,,14.8,
45367.21042,,,,15.8,
45367.25208,,,,17.9,
45367.29375,,,,17.9,
45367.33542,,,,15.6,
45367.37708,,,,17.4,
45367.41875,,,,15.2,
45367.46042,,,,14.4,
45367.50208,,,,13.5,
45367.54375,,,,13.1,
45367.58542,,,,12.8,
45367.62708,,,,12.5,
45367.66875,,,,12.3,
45367.71042,,,,12.1,
45367.75208,,,,12.1,
45367.79375,,,,11.7,
45367.83542,,,,11.9,
45367.87708,,,,11.7,
45367.91875,,,,11.6,
45367.96042,,,,11.7,
45368.00208,,,,11.4,
45368.04375,,,,11.9,
45368.08542,,,,11.8,
45368.12708,,,,12.1,
45368.16875,,,,12.3,
45368.21042,,,,13,
45368.25208,,,,16.3,
45368.29375,,,,20.8,
45368.33542,,,,18.2,
45368.37708,,,,18.4,
45368.41875,,,,16.1,
45368.46042,,,,13.4,
45368.50208,,,,12.1,
45368.54375,,,,11.8,
45368.58542,,,,11.4,
45368.62708,,,,11,
45368.66875,,,,11,
45368.71042,,,,10.6,
45368.75208,,,,10.6,
45368.79375,,,,10.4,
45368.83542,,,,10.2,
45368.87708,,,,10.4,
45368.91875,,,,10,
45368.96042,,,,10.2,
45369.00208,,,,10.2,
45369.04375,,,,10.6,
45369.08542,,,,10.3,
45369.12708,,,,10.5,
45369.16875,,,,10.9,
45369.21042,,,,12.2,
45369.25208,,,,14,
45369.29375,,,,14.8,
45369.33542,,,,14.5,
45369.37708,,,,13.7,
45369.41875,,,,12.8,
45369.46042,,,,11.9,
45369.50208,,,,11,
45369.54375,,,,10.9,
45369.58542,,,,10.7,
45369.62708,,,,10.8,
45369.66875,,,,10.6,
45369.71042,,,,10.5,
45369.75208,,,,10.4,
45369.79375,,,,10.6,
45369.83542,,,,10.4,
45369.87708,,,,10.7,
45369.91875,,,,10.7,
45369.96042,,,,10.9,
45370.00208,,,,11,
45370.04375,,,,11.5,
45370.08542,,,,12,
45370.12708,,,,12.7,
45370.16875,,,,13,
45370.21042,,,,13.2,
45370.25208,,,,15.2,
45370.29375,,,,16.6,
45370.33542,,,,15.3,
45370.37708,,,,13.5,
45370.41875,,,,12.7,
45370.46042,,,,12.4,
45370.50208,,,,12.1,
45370.54375,,,,11.8,
45370.58542,,,,11.2,
45370.62708,,,,10.9,
45370.66875,,,,10.2,
45370.71042,,,,9.6,
45370.75208,,,,9.3,
45370.79375,,,,9,
45370.83542,,,,8.7,
45370.87708,,,,8.7,
45370.91875,,,,8.3,
45370.96042,,,,7.9,
45371.00208,,,,7.9,
45371.04375,,,,7.8,
45371.08542,,,,7.4,
45371.12708,,,,7.5,
45371.16875,,,,7.9,
45371.21042,,,,9.9,
45371.25208,,,,11.8,
45371.29375,,,,15.4,
45371.33542,,,,12.3,
45371.37708,,,,16.1,
45371.41875,,,,15.6,
45371.46042,,,,11.1,
45371.50208,,,,10,
45371.54375,,,,9.7,
45371.58542,,,,9.5,
45371.62708,,,,9.2,
45371.66875,,,,9.1,
45371.71042,,,,9.2,
45371.75208,,,,8.9,
45371.79375,,,,9.3,
45371.83542,,,,8.8,
45371.87708,,,,9,
45371.91875,,,,9,
45371.96042,,,,8.9,
45372.00208,,,,9,
45372.04375,,,,9.4,
45372.08542,,,,9.6,
45372.12708,,,,9.8,
45372.16875,,,,9.9,
45372.21042,,,,10.5,
45372.25208,,,,12.3,
45372.29375,,,,14.4,
45372.33542,,,,12.7,
45372.37708,,,,13.3,
45372.41875,,,,20.9,
45372.46042,,,,20.3,
45372.50208,,,,19.7,
45372.54375,,,,19.1,
45372.58542,,,,20.9,
45372.62708,,,,17.9,
45372.66875,,,,16.1,
45372.71042,,,,15.1,
45372.75208,,,,14.1,
45372.79375,,,,14.1,
45372.83542,,,,14,
45372.87708,,,,13.8,
45372.91875,,,,13.6,
45372.96042,,,,13.4,
45373.00208,,,,13.2,
45373.04375,,,,13,
45373.08542,,,,13.5,
45373.12708,,,,13.4,
45373.16875,,,,13.7,
45373.21042,,,,13.7,
45373.25208,,,,13.2,
45373.29375,,,,13.8,
45373.33542,,,,12.9,
45373.37708,,,,13.2,
45373.41875,,,,13.1,
45373.46042,,,,12.5,
45373.50208,,,,12.9,
45373.54375,,,,12.6,
45373.58542,,,,12.3,
45373.62708,,,,12.6,
45373.66875,,,,12,
45373.71042,,,,11.6,
45373.75208,,,,11.2,
45373.79375,,,,11,
45373.83542,,,,11,
45373.87708,,,,10.4,
45373.91875,,,,10,
45373.96042,,,,9.8,
45374.00208,,,,9.8,
45374.04375,,,,9.9,
45374.08542,,,,10,
45374.12708,,,,10.7,
45374.16875,,,,11.2,
45374.21042,,,,11.6,
45374.25208,,,,13.5,
45374.29375,,,,16.3,
45374.33542,,,,15.1,
45374.37708,,,,16.5,
45374.41875,,,,19,
45374.46042,,,,13.8,
45374.50208,,,,12.4,
45374.54375,,,,12.1,
45374.58542,,,,11.9,
45374.62708,,,,11.6,
45374.66875,,,,11.7,
45374.71042,,,,11.8,
45374.75208,,,,11.8,
45374.79375,,,,11.7,
45374.83542,,,,12.1,
45374.87708,,,,12,
45374.91875,,,,12,
45374.96042,,,,11.9,
45375.00208,,,,12.1,
45375.04375,,,,12.4,
45375.08542,,,,13,
45375.12708,,,,13.2,
45375.16875,,,,14.1,
45375.21042,,,,14.4,
45375.25208,,,,16.2,
45375.29375,,,,17.9,
45375.33542,,,,17.4,
45375.37708,,,,18.7,
45375.41875,,,,19.9,
45375.46042,,,,14.7,
45375.50208,,,,13.7,
45375.54375,,,,13.1,
45375.58542,,,,13.1,
45375.62708,,,,12.8,
45375.66875,,,,12.6,
45375.71042,,,,12.6,
45375.75208,,,,13.1,
45375.79375,,,,12.6,
45375.83542,,,,13.1,
45375.87708,,,,12.6,
45375.91875,,,,13.1,
45375.96042,,,,12.6,
45376.00208,,,,13.1,
45376.04375,,,,13,
45376.08542,,,,14,
45376.12708,,,,15.5,
45376.16875,,,,15.9,
45376.21042,,,,16.3,
45376.25208,,,,16.2,
45376.29375,,,,16,
45376.33542,,,,15.4,
45376.37708,,,,14.4,
45376.41875,,,,13.6,
45376.46042,,,,13.2,
45376.50208,,,,13.3,
45376.54375,,,,13.1,
45376.58542,,,,12.8,
45376.62708,,,,13,
45376.66875,,,,12.7,
45376.71042,,,,12.8,
45376.75208,,,,12.7,
45376.79375,,,,12.7,
45376.83542,,,,12.7,
45376.87708,,,,12.7,
45376.91875,,,,12.7,
45376.96042,,,,12.7,
45377.00208,,,,12.9,
45377.04375,,,,13.4,
45377.08542,,,,14,
45377.12708,,,,14.3,
45377.16875,,,,15.3,
45377.21042,,,,16,
45377.25208,,,,20.2,
45377.29375,,,,20.7,
45377.33542,,,,19.2,
45377.37708,,,,17.9,
45377.41875,,,,16.6,
45377.46042,,,,15.7,
45377.50208,,,,15,
45377.54375,,,,14.7,
45377.58542,,,,14.7,
45377.62708,,,,14.6,
45377.66875,,,,14.3,
45377.71042,,,,14.2,
45377.75208,,,,14.2,
45377.79375,,,,14.2,
45377.83542,,,,14.2,
45377.87708,,,,14.2,
45377.91875,,,,14.2,
45377.96042,,,,14.2,
45378.00208,,,,14.2,
45378.04375,,,,14.5,
45378.08542,,,,14.7,
45378.12708,,,,14.8,
45378.16875,,,,15.2,
45378.21042,,,,15.3,
45378.25208,,,,15.7,
45378.29375,,,,15.2,
45378.33542,,,,15.4,
45378.37708,,,,15.1,
45378.41875,,,,14.9,
45378.46042,,,,14.5,
45378.50208,,,,14.6,
45378.54375,,,,14.2,
45378.58542,,,,14.2,
45378.62708,,,,14.3,
45378.66875,,,,13.8,
45378.71042,,,,13.8,
45378.75208,,,,13.7,
45378.79375,,,,13.4,
45378.83542,,,,13.2,
45378.87708,,,,13,
45378.91875,,,,12.7,
45378.96042,,,,12.8,
45379.00208,,,,12.5,
45379.04375,,,,12.4,
45379.08542,,,,12.5,
45379.12708,,,,12.4,
45379.16875,,,,12.8,
45379.21042,,,,13.9,
45379.25208,,,,16.6,
45379.29375,,,,16.5,
45379.33542,,,,16.9,
45379.37708,,,,16.1,
45379.41875,,,,14.5,
45379.46042,,,,13.5,
45379.50208,,,,12.6,
45379.54375,,,,12.2,
45379.58542,,,,11.9,
45379.62708,,,,11.4,
45379.66875,,,,11,
45379.71042,,,,11.1,
45379.75208,,,,10.8,
45379.79375,,,,10.9,
45379.83542,,,,10.4,
45379.87708,,,,10.4,
45379.91875,,,,10.1,
45379.96042,,,,10.2,
45380.00208,,,,10.2,
45380.04375,,,,10.4,
45380.08542,,,,10.7,
45380.12708,,,,11,
45380.16875,,,,11.5,
45380.21042,,,,12.2,
45380.25208,,,,18.8,
45380.29375,,,,18.9,
45380.33542,,,,19.3,
45380.37708,,,,22,
45380.41875,,,,20.9,
45380.46042,,,,16,
45380.50208,,,,13.9,
45380.54375,,,,13.4,
45380.58542,,,,13.2,
45380.62708,,,,13.1,
45380.66875,,,,12.9,
45380.71042,,,,12.8,
45380.75208,,,,12.7,
45380.79375,,,,12.8,
45380.83542,,,,12.7,
45380.87708,,,,12.6,
45380.91875,,,,12.5,
45380.96042,,,,12.7,
45381.00208,,,,12.6,
45381.04375,,,,13.4,
45381.08542,,,,13.5,
45381.12708,,,,14.3,
45381.16875,,,,14.3,
45381.21042,,,,16.2,
45381.25208,,,,20.7,
45381.29375,,,,21.3,
45381.33542,,,,23.1,
45381.37708,,,,26.2,
45381.41875,,,,27,
45381.46042,,,,21.5,
45381.50208,,,,18.3,
45381.54375,,,,17,
45381.58542,,,,16.1,
45381.62708,,,,15.5,
45381.66875,,,,15,
45381.71042,,,,14.4,
45381.75208,,,,13.9,
45381.79375,,,,13.6,
45381.83542,,,,13.3,
45381.87708,,,,12.9,
45381.91875,,,,12.9,
45381.96042,,,,12.8,
45382.00208,,,,12.9,
45382.04375,,,,13.7,
45382.08542,,,,14.5,
45382.12708,,,,15.2,
45382.16875,,,,15.5,
45382.21042,,,,15.2,
45382.25208,,,,16.3,
45382.29375,,,,20.7,
45382.33542,,,,18.8,
45382.37708,,,,18,
45382.41875,,,,21,
45382.46042,,,,18,
45382.50208,,,,15.6,
45382.54375,,,,14.8,
45382.58542,,,,14.4,
45382.62708,,,,14.2,
45382.66875,,,,14.1,
45382.71042,,,,14,
45382.75208,,,,13.8,
45382.79375,,,,13.6,
45382.83542,,,,13.5,
45382.87708,,,,13.4,
45382.91875,,,,13.4,
45382.96042,,,,13.4,
45383.00208,,,,13.5,
45383.04375,,,,14,
45383.08542,,,,14.9,
45383.12708,,,,15.4,
45383.16875,,,,16,
45383.21042,,,,16.9,
45383.25208,,,,16.8,
45383.29375,,,,18.3,
45383.33542,,,,16.7,
45383.37708,,,,15.7,
45383.41875,,,,14.7,
45383.46042,,,,14.3,
45383.50208,,,,13.9,
45383.54375,,,,13.7,
45383.58542,,,,13.6,
45383.62708,,,,13.4,
45383.66875,,,,13.3,
45383.71042,,,,13.4,
45383.75208,,,,13.4,
45383.79375,,,,13.2,
45383.83542,,,,13,
45383.87708,,,,13,
45383.91875,,,,12.9,
45383.96042,,,,13.1,
45384.00208,,,,13.2,
45384.04375,,,,13.5,
45384.08542,,,,13.7,
45384.12708,,,,14,
45384.16875,,,,14,
45384.21042,,,,13.7,
45384.25208,,,,13.6,
45384.29375,,,,13.5,
45384.33542,,,,13.7,
45384.37708,,,,13.4,
45384.41875,,,,13.4,
45384.46042,,,,13.1,
45384.50208,,,,12.8,
45384.54375,,,,12.9,
45384.58542,,,,12.8,
45384.62708,,,,13,
45384.66875,,,,12.8,
45384.71042,,,,12.8,
45384.75208,,,,12.5,
45384.79375,,,,12.9,
45384.83542,,,,12.4,
45384.87708,,,,12.7,
45384.91875,,,,12.9,
45384.96042,,,,12.6,
45385.00208,,,,13.1,
45385.04375,,,,13,
45385.08542,,,,13.2,
45385.12708,,,,13.5,
45385.16875,,,,13.5,
45385.21042,,,,14.1,
45385.25208,,,,14.1,
45385.29375,,,,13.9,
45385.33542,,,,13.6,
45385.37708,,,,13.1,
45385.41875,,,,12.4,
45385.46042,,,,11.9,
45385.50208,,,,11.6,
45385.54375,,,,11.4,
45385.58542,,,,11.4,
45385.62708,,,,11.3,
45385.66875,,,,11,
45385.71042,,,,11.3,
45385.75208,,,,11.1,
45385.79375,,,,10.9,
45385.83542,,,,11.1,
45385.87708,,,,11,
45385.91875,,,,11.2,
45385.96042,,,,11.1,
45386.00208,,,,11.4,
45386.04375,,,,12.4,
45386.08542,,,,13,
45386.12708,,,,13.1,
45386.16875,,,,13.1,
45386.21042,,,,13.2,
45386.25208,,,,13.8,
45386.29375,,,,13.8,
45386.33542,,,,13.6,
45386.37708,,,,13.5,
45386.41875,,,,15.2,
45386.46042,,,,13.6,
45386.50208,,,,13,
45386.54375,,,,12.5,
45386.58542,,,,12.6,
45386.62708,,,,12.3,
45386.66875,,,,12.4,
45386.71042,,,,12.1,
45386.75208,,,,12.2,
45386.79375,,,,12,
45386.83542,,,,12,
45386.87708,,,,11.8,
45386.91875,,,,11.9,
45386.96042,,,,11.8,
45387.00208,,,,12.2,
45387.04375,,,,12.5,
45387.08542,,,,13.2,
45387.12708,,,,13.4,
45387.16875,,,,13.4,
45387.21042,,,,13.9,
45387.25208,,,,13.5,
45387.29375,,,,14.2,
45387.33542,,,,14.6,
45387.37708,,,,14.7,
45387.41875,,,,13.5,
45387.46042,,,,12.9,
45387.50208,,,,12.7,
45387.54375,,,,12.5,
45387.58542,,,,12.4,
45387.62708,,,,12.3,
45387.66875,,,,12.3,
45387.71042,,,,12,
45387.75208,,,,12.1,
45387.79375,,,,11.9,
45387.83542,,,,11.7,
45387.87708,,,,11.8,
45387.91875,,,,11.5,
45387.96042,,,,11.8,
45388.00208,,,,12,
45388.04375,,,,12.8,
45388.08542,,,,13.4,
45388.12708,,,,13.9,
45388.16875,,,,14.7,
45388.21042,,,,14.5,
45388.25208,,,,14.9,
45388.29375,,,,19.5,
45388.33542,,,,16.2,
45388.37708,,,,15.9,
45388.41875,,,,14.7,
45388.46042,,,,14.1,
45388.50208,,,,13.5,
45388.54375,,,,13,
45388.58542,,,,12.7,
45388.62708,,,,12.3,
45388.66875,,,,12.2,
45388.71042,,,,11.9,
45388.75208,,,,11.7,
45388.79375,,,,11.5,
45388.83542,,,,11.5,
45388.87708,,,,11.4,
45388.91875,,,,11.1,
45388.96042,,,,11,
45389.00208,,,,11.6,
45389.04375,,,,12.1,
45389.08542,,,,12.9,
45389.12708,,,,13.4,
45389.16875,,,,14,
45389.21042,,,,14.7,
45389.25208,,,,21.8,
45389.29375,,,,21.1,
45389.33542,,,,16.4,
45389.37708,,,,18.6,
45389.41875,,,,19.9,
45389.46042,,,,16.7,
45389.50208,,,,15.6,
45389.54375,,,,14.9,
45389.58542,,,,14.5,
45389.62708,,,,14.2,
45389.66875,,,,13.9,
45389.71042,,,,13.6,
45389.75208,,,,13.2,
45389.79375,,,,12.9,
45389.83542,,,,12.5,
45389.87708,,,,12.1,
45389.91875,,,,11.9,
45389.96042,,,,11.7,
45390.00208,,,,12.1,
45390.04375,,,,12.8,
45390.08542,,,,13.5,
45390.12708,,,,14.1,
45390.16875,,,,14.6,
45390.21042,,,,15.4,
45390.25208,,,,20.6,
45390.29375,,,,24.2,
45390.33542,,,,23.2,
45390.37708,,,,20.7,
45390.41875,,,,21.5,
45390.46042,,,,19.2,
45390.50208,,,,16,
45390.54375,,,,14.8,
45390.58542,,,,14.2,
45390.62708,,,,13.7,
45390.66875,,,,13.4,
45390.71042,,,,13,
45390.75208,,,,12.7,
45390.79375,,,,12.4,
45390.83542,,,,12.1,
45390.87708,,,,11.8,
45390.91875,,,,11.5,
45390.96042,,,,11.4,
45391.00208,,,,11.8,
45391.04375,,,,12.3,
45391.08542,,,,13,
45391.12708,,,,14.2,
45391.16875,,,,14.5,
45391.21042,,,,15.9,
45391.25208,,,,17,
45391.29375,,,,16.5,
45391.33542,,,,17,
45391.37708,,,,16,
45391.41875,,,,15.2,
45391.46042,,,,14.5,
45391.50208,,,,14,
45391.54375,,,,13.9,
45391.58542,,,,13.7,
45391.62708,,,,13.6,
45391.66875,,,,13.5,
45391.71042,,,,13.5,
45391.75208,,,,13.4,
45391.79375,,,,13.3,
45391.83542,,,,13.2,
45391.87708,,,,13,
45391.91875,,,,12.9,
45391.96042,,,,12.8,
45392.00208,,,,12.8,
45392.04375,,,,13,
45392.08542,,,,13.2,
45392.12708,,,,13.2,
45392.16875,,,,13.3,
45392.21042,,,,13.8,
45392.25208,,,,13.8,
45392.29375,,,,13.3,
45392.33542,,,,13.5,
45392.37708,,,,13.7,
45392.41875,,,,13.5,
45392.46042,,,,13.2,
45392.50208,,,,13,
45392.54375,,,,12.9,
45392.58542,,,,12.8,
45392.62708,,,,12.7,
45392.66875,,,,12.8,
45392.71042,,,,12.9,
45392.75208,,,,13,
45392.79375,,,,13.2,
45392.83542,,,,13.3,
45392.87708,,,,13.4,
45392.91875,,,,13.5,
45392.96042,,,,13.8,
45393.00208,,,,14,
45393.04375,,,,14.2,
45393.08542,,,,14.5,
45393.12708,,,,15,
45393.16875,,,,15.4,
45393.21042,,,,15.6,
45393.25208,,,,15.7,
45393.29375,,,,15.6,
45393.33542,,,,15.9,
45393.37708,,,,15.7,
45393.41875,,,,15.9,
45393.46042,,,,16.4,
45393.50208,,,,15.5,
45393.54375,,,,15.2,
45393.58542,,,,15,
45393.62708,,,,14.7,
45393.66875,,,,14.6,
45393.71042,,,,14.4,
45393.75208,,,,14.2,
45393.79375,,,,14,
45393.83542,,,,13.9,
45393.87708,,,,13.8,
45393.91875,,,,13.6,
45393.96042,,,,13.6,
45394.00208,,,,14,
45394.04375,,,,14.5,
45394.08542,,,,15.5,
45394.12708,,,,15.5,
45394.16875,,,,16,
45394.21042,,,,15.9,
45394.25208,,,,18.7,
45394.29375,,,,20.4,
45394.33542,,,,18.1,
45394.37708,,,,17.2,
45394.41875,,,,16,
45394.46042,,,,14.5,
45394.50208,,,,13.8,
45394.54375,,,,13.4,
45394.58542,,,,13,
45394.62708,,,,12.8,
45394.66875,,,,12.7,
45394.71042,,,,12.5,
45394.75208,,,,12.3,
